uid,session_cnt,hotel_num,click_num,session_time,item_time,item_price,purchase_pct
6BA28235-C994-434D-A9D9-89574CEF8387,6,5.1666666667,6.6666666667,3074.3333333,364.50277778,127.33333333,0
6BA7B074-7ADE-42C1-A30E-5B6E6BD88155,1,5,8,736,69.133333333,163.2,0
6BB4C460-0EC5-4822-B98C-E187C7E24BC5,23,4.0434782609,5.3043478261,1282,285.40646998,581.60411556,0.2173913043
6BB76F75-3AAD-4A68-AA8B-2ADB249FF31E,2,4.5,6.5,784.5,122.4375,1111.525,0
6BD833C9-0588-49F0-A3FE-1B23F05AFACB,40,5.4,7.7,2684.575,258.31539246,166.81387198,0.275
6BE7856C-AEC9-41E5-9823-91C9B4A826B5,11,14.727272727,18.363636364,3505.4545455,145.31772588,263.20510324,0.1818181818
6BE7D0C6-0025-4DF7-A2B6-82F459308D1D,5,1.4,3,943.4,277.28333333,892.14,0.2
6BEBA397-A576-4C26-AE66-38AF61C2130B,9,1.7777777778,2.3333333333,392.77777778,139.95,1789.7142857,0
6BF85A42-CCA0-422E-9554-2B46D4969C92,12,3.9166666667,4.75,291.66666667,67.919612795,787.75450938,0.0833333333
6C023F90-F6A5-4F67-9CDB-4A0B2C6B7C40,10,4.5,6.4,580.6,127.31366071,229.88401361,0.1
6C0DB00E-D3CA-4515-8556-5229DD6D2950,2,4.5,6,2571.5,363.97916667,499.8125,0
6C0F8E83-DF30-4E09-B40B-9BE4A431BE73,15,3.3333333333,4.6666666667,1199.4,204.87490741,610.48488889,0.4
6C224CF6-947C-4165-BBC4-E7279E46C9DC,12,3.3333333333,5.0833333333,1448.75,211.4337963,818.97916667,0.0833333333
6C234A77-5287-4735-9593-555DC1965B78,4,1,2.25,245.25,90.0625,199.25,0.5
6C270356-998C-45A7-A83C-F206A9268CFF,16,3.4375,5.5,2138.125,238.35282738,538.25639881,0
6C2C3A6F-92E2-4284-B3C2-C4F5C4AB400C,1,1,1,60,60,25,0
6C30E95D-F9EA-4CD2-8549-D4A6ADA1D130,2,2,2.5,154,62.166666667,188,0
6C322DF5-857F-49A2-B618-DAD090775984,2,6.5,7,1839.5,171.11363636,143.52272727,0
6C438899-8F02-4E1B-9383-59C21F03B60E,6,3.8333333333,5.3333333333,1874.1666667,110.15111111,502.63277778,0
6C48F91E-F7F3-4AE9-8A9F-9B893CF57428,21,1.7619047619,3.0476190476,1301.1428571,280.22486772,671.87438596,0.619047619
6C4BB864-9674-4DA0-85C2-3A02AC4FE1D7,16,7.125,9.0625,1501.1875,159.44083391,245.2491453,0
6C4D89E9-BD43-4AC9-8046-9C1EA4634707,1,7,12,2189,139.52380952,149.85714286,0
6C59E219-C48A-4672-B542-CEDE8A2279BD,35,2.6,3.5428571429,2301.6,491.86598413,413.52160131,0.5428571429
6C680D58-74B5-4D9E-9A34-128E5FA1FB6E,9,3.3333333333,5.4444444444,3411.7777778,398.87301587,508.97079365,0.3333333333
6C6A62C1-2B1D-4672-8DB5-A099EDA9341C,33,3.4242424242,5.6060606061,1876.6666667,345.57809979,154.717132,0.3636363636
6C6F8586-ABBF-4B9C-956B-43F64D338398,5,5.2,6.4,1286,202.85666667,505.44,0
6C72E1F1-ADC0-42B2-85B5-02785B7E4AD8,45,15.533333333,20.088888889,3438.7333333,200.35732596,494.958861,0.1333333333
6C77E729-FFF3-4E56-83DF-422D8FAE779A,4,2.75,4,1671.25,427.040625,262.275,0.5
6C7F494E-D5DA-43BB-AFCC-0A4B004403F2,1,1,1,60,60,135,0
6C8236A2-4AA5-46AC-A101-CFE677DE592A,2,2,4.5,709,134.04166667,174.16666667,0
6C8A3F1F-8D60-4EAD-AC91-54D318F46525,23,3.6086956522,4.7391304348,2430.3043478,436.09608881,136.39393939,0.2173913043
6C9392FB-6161-4344-8892-06433C79D31F,33,6.8181818182,9.0606060606,3262.9393939,299.93360805,816.21248022,0.3636363636
6C9973CB-8537-43A9-A197-247885801493,1,3,4,181,37.5,442,0
6C9D5AD8-9D28-47BF-832E-01D0973D141E,7,8.8571428571,12,4039.7142857,286.50224868,659.66111111,0
6CA44987-011E-4706-A5E9-4E1EE47167A6,19,2.1052631579,2.7894736842,431.15789474,173.21929825,346.71428571,0.2105263158
6CA961C0-1835-4A30-9538-760BFF2DFCED,35,4.0857142857,6.1428571429,1129.1142857,239.57550746,608.77675371,0.2285714286
6CB04BD1-F379-4F88-8DA7-1E01DA9DD399,10,6.3,10.3,1711.9,146.88884171,460.03018648,0.1
6CB1BC0E-3BBF-444F-9A8A-C2A3887AB86C,6,2.3333333333,4.8333333333,2265.8333333,377.25092593,154.92,0.5
6CB9051A-9C1E-4AED-A8A6-936102691E8B,3,1.3333333333,2,708.33333333,297.77777778,265.5,0.6666666667
6CBBB3DF-A8F7-4FAB-BE5C-C5C36C1DE153,16,2.3125,2.9375,532.25,95.983333333,764.00952381,0
6CBCB0C0-307B-4133-905F-597D38DEB7E3,4,10.75,14.5,992,259.89690171,599.45032051,0.5
6CC33188-C0A0-4183-A74C-319AC36558D2,6,5.5,7.3333333333,1730.3333333,268.30069444,1329.59,0.1666666667
6CC847EC-4C3F-4879-A799-763D38C1B24F,8,6.5,8.875,1812,99.902740642,352.21580882,0.125
6CD3AF54-7326-4627-B7C5-23CDD5A6EDC0,50,12.36,16.48,2270.72,201.75212064,361.82211027,0.08
6CD7CD1C-90BD-4B18-BA5E-178B59F54156,80,2.525,3.3875,2192.6375,467.16881433,116.15783003,0
6CE9CD11-69CE-4F91-847B-2267F19A27A8,2,3,3,100.5,33.5,696.33333333,0
6CF127F3-1214-4583-B92D-ED741A273727,7,3.7142857143,4.2857142857,819.42857143,187.38137755,357,0
6CFD427E-4981-4BE7-93C6-2D703FFD10A2,2,5.5,8,3247.5,471.45,199.2,0
6D006915-C0A7-461A-B8D5-66B700CF0C07,84,2.2738095238,3.0476190476,1533.7857143,387.24901157,101.95671545,0.119047619
6D014753-38A0-409A-A618-DF7854260009,5,2.8,3.4,2693.2,855.3125,753.5,0
6D09EB24-C463-48F1-AE85-8A7D81FB96E5,2,1.5,2,358,179,101,0.5
6D0E6C7A-9EE8-47CF-98A6-2AAD97615CE6,4,3.25,4.75,2393.25,401.86309524,146.91071429,0.25
6D11A201-A28C-4C51-94EC-66B7C1A32111,13,2.3846153846,3.6923076923,786.30769231,175.28974359,695.48461538,0.0769230769
6D1A785F-2166-4FFB-9516-387548F0ED68,16,3.5,4.75,1970.125,438.96823374,253.54312293,0.25
6D1BBC4E-843C-4FD7-A989-28DE4589252F,4,7.75,8.5,1909,157.19047619,427.36904762,0.25
6D1D092E-32E2-4A79-BC4E-A2E8521D87BC,38,4.4473684211,7.3684210526,2427.4210526,150.91761246,731.70278931,0.0789473684
6D3918DB-B095-4B0E-9D4D-5564CFA0C8A9,1,1,1,60,60,398,0
6D3A90CF-1F8E-4143-B1A8-FB3CAA9ECAC0,11,4.4545454545,7.9090909091,3828.9090909,277.36852617,194.43870523,0.0909090909
6D468618-F4C4-43AE-9B3D-465760632D2D,19,1.9473684211,2.9473684211,802.68421053,230.66140351,551.92982456,0
6D5A1A5B-CB08-4B2D-B679-0421E426E670,32,6.1875,10.15625,4766.8125,270.15114389,65.035039624,0.1875
6D5D85B9-561F-44E9-99E0-787052094F13,22,3.5454545455,5,1809.9090909,222.13560606,250.79138528,0.0454545455
6D5F7131-EB2B-4BA6-86CF-E657C8D35B24,44,9.5454545455,19.045454545,4300.4772727,289.6446298,720.79788578,0.2727272727
6D60CACC-7235-42BE-887E-D41D7E2C7544,1,2,2,114,57,206.5,0
6D6BB24D-13D6-44DC-9F06-8306F1ADEEF0,13,5.9230769231,7.4615384615,2795.8461538,325.29824833,270,0.1538461538
6D6C6C49-6621-49F8-8294-159E37EB15A8,6,1.8333333333,2.6666666667,691,246.94444444,201.75,0
6D700F9E-7943-42F0-86A7-EBA0C8A9D5E7,18,5.2777777778,6.7222222222,3290.3333333,570.58101852,420.58427579,0.2222222222
6D7D81B6-DA83-4F73-A804-9ADE42F7790C,3,4.3333333333,5.3333333333,3427.3333333,797.65151515,248.06060606,0.3333333333
6D810577-5EAD-482B-8492-BC0D0159A871,1,3,3,88,29.333333333,106.66666667,0
6D81CF58-0057-4437-80F1-17EB7576FF37,1,1,2,672,336,2224,0
6D8CCC4A-B033-4712-AACE-38B22BCA9718,10,8.8,12.9,4808.5,475.05914598,608.77613169,0.1
6D908C6C-94AA-4195-AF9D-A9CC5559210D,7,3.8571428571,4.7142857143,838.14285714,174.3797619,189,0
6D91EDFC-068C-45A3-B1AB-91CA879C5179,25,2.4,3,945.04,214.14539683,217.93051948,0.56
6DA59F30-9D7F-4AE7-BE16-C89B71FAF2CA,1,1,2,3642,1821,398,0
6DAB2913-3F5D-4862-B844-1FCA6F650482,6,3.8333333333,4.6666666667,709.5,135.67222222,383.89444444,0.1666666667
6DAF7462-9680-41C9-8724-30FFDBAB7242,4,1.25,1.25,89.5,67.25,878.25,0.25
6DB84927-EA79-4889-BA2D-FCE3D94D3952,3,3,3.3333333333,637,216.03333333,691.93333333,0
6DBACFFA-C07E-4E30-A488-DE69F23280A4,9,4.2222222222,5.3333333333,1557.5555556,177.35318139,651.08376068,0.6666666667
6DC1FB25-325B-4425-B433-CB6EB7DE733F,3,1,1.3333333333,83.666666667,61.833333333,1476,0
6DD42E6D-0E28-4C86-9EFC-23AA7A68A33A,15,11.266666667,14.266666667,3978.2666667,275.13038712,349.58364285,0
6DE343DA-C273-42D5-9881-F1E054C1CA75,3,2.3333333333,2.3333333333,1314.3333333,294.86666667,352.66666667,0
6DF190F7-5AFD-4467-A112-08FEFA29CCBF,7,3.1428571429,5,1112.5714286,162.19642857,164.11111111,0
6DFD8EC8-610E-4C7D-9E87-67CE2C8BFA32,2,3.5,5,439,69.541666667,209.5,0
6E049C4E-7416-4F03-92B0-434003F8D939,7,7.7142857143,9,3300.2857143,288.96220238,364.015625,0
6E06A972-D624-45F8-8013-D485F6B8E175,37,5.2432432432,6.5405405405,2134.8108108,238.79235754,145.18838454,0.2432432432
6E0B1881-46B2-4E2F-9237-6C29C7241E20,17,4.7647058824,5.6470588235,1966.5294118,195.07794118,850.91041667,0.1764705882
6E0BF3AD-2970-4B83-9493-95D84BF6292B,59,7.6779661017,10.576271186,3340.6440678,330.04808869,782.82916667,0
6E14FBA0-144C-4166-B97B-5B275D2F2CBB,16,2.4375,3.3125,1094.75,223.66420455,128.12926136,0.75
6E18A79B-46BE-40B1-8AD1-D5F64400E417,15,5.2666666667,7,1117.3333333,111.91540645,583.01025974,0.1333333333
6E1F679C-DCA2-4259-9FB9-E9E76FA3F6FD,14,2.7142857143,4,1292.5,235.46775794,121.40384615,0
6E2DF47E-86DE-4DAB-9546-90E69C71749E,4,3,3.75,812.75,233.015625,138.33333333,0.25
6E3F41AF-DAF6-4DDF-94D0-8F4BC441B4AC,2,3,3,427,117.25,480,0
6E3F8D42-A80C-4148-A156-7B77AE8EB053,3,4.3333333333,6.3333333333,4850,830.91071429,106.71071429,0.3333333333
6E3FBECC-AFA0-49FD-BABA-A4E6AC0AECF7,8,3.25,5.75,2683.75,320.33020833,702.41583333,0
6E5149E0-7CF3-4191-B851-0D8CB849E239,6,5,6.8333333333,2713.6666667,377.5154321,356.99537037,0.5
6E52CF06-61BF-4BED-BDED-19C42FD9AD40,9,2.2222222222,2.7777777778,881.77777778,305.26388889,142.5,0.2222222222
6E556F36-AE66-4DAE-830B-3202D33F864F,3,2.3333333333,3.3333333333,1333.6666667,282.53333333,220.86666667,0.6666666667
6E5F0552-3D9B-4FC5-951D-E27A3EBF49F2,2,1.5,2,280,110.625,215.25,0
6E5F1E99-B522-4A2D-8695-27CCFC24FEF9,5,1.2,1.4,873.4,454.7,163.8,0.2
6E5F40DB-399E-4A71-9FA7-1F6049A64B2A,11,9,13.636363636,1033.8181818,77.281510542,432.4023434,0.2727272727
6E61EC34-BE40-424D-A662-F3774700A636,2,1.5,2,120.5,60.75,1829,0
6E65115F-AAFC-4278-BE69-706B3426E0B3,6,6.8333333333,9.8333333333,3039.8333333,167.10185185,343.29563492,0.1666666667
6E6B8246-D6A3-49B0-AA03-B71A7C26EBB5,10,3.4,4.9,1276.7,151.87916667,235.97222222,0
6E7A5CF1-D8DA-4406-895E-D89257E31F6E,35,2.6571428571,3.2,1291.7428571,292.85,470.24971264,0.0285714286
6E8045EE-2580-4918-B829-9194EEFD26E0,6,1.6666666667,2.8333333333,1367.1666667,128.5462963,925,0
6E898460-8A64-4D56-9BAA-E75D0A879A79,3,8.6666666667,11.666666667,4516.3333333,136.07291667,174.35416667,0.3333333333
6E92C939-8C84-482B-88D1-B379CCE3F0B5,7,4.2857142857,7.1428571429,1476.5714286,77.01172469,172.24411765,0.5714285714
6E94B869-4E00-43C0-BEEB-34E6B31524D8,21,5,6.7619047619,2976.3333333,408.26977041,798.16073909,0.2380952381
6E9D584C-612B-4230-BC8B-DAE07B173F53,2,12,13,816,43.540740741,336.76666667,0
6E9FC59F-2546-4015-9898-1A817B85D4E8,6,3.1666666667,4,2206.5,377.44920635,330.7047619,0.3333333333
6EABBF5D-F319-4543-89EB-519DA6479376,29,3.0344827586,5.1379310345,2095.0689655,382.28639847,210.4213,0.4137931034
6EAF3B74-3A73-4F8F-8919-1D8FB3BE704A,6,1.5,2.1666666667,339.83333333,129.84722222,1509.5,0
6EB6C042-21FB-4BCA-955D-5035619BE1C4,21,8.1428571429,9.4761904762,2635.6190476,329.80276707,143.41660237,0.0476190476
6EB746D2-8DE9-43DC-97F0-96F1F653B34C,5,2.4,3.4,452.8,158.97333333,315.25,0
6EBD01C8-92FB-43B0-8EE3-A5E3E62DA158,5,1.6,2.6,607.4,132.6,204.36666667,0.6
6ECB6845-92DF-49F2-86E9-465EA63F40C6,2,2.5,3,146,52,96,0
6ECD5D04-0F15-406F-87DF-78DAE6AD5968,1,1,1,60,60,256,0
6ECD8D65-E9BD-4BDF-9554-60F8C826A6D7,13,4.3076923077,5.1538461538,659.15384615,115.85425824,596.94166667,0
6ECD986F-78A0-4426-96CF-23732E6B87ED,5,5,6.8,2336.4,166.45968254,237.46031746,0
6ED5FC43-E4D8-4CE6-A5AD-0A95FC525A68,18,2.5555555556,3.1666666667,1414.6666667,339.40729718,358.77423687,0.2222222222
6ED72664-2205-4379-A02E-5A444751D7A7,3,1.3333333333,2,2503.3333333,850.55555556,743.5,0
6EDD94CA-EAD1-45C6-B53C-4247EB555EFE,5,4.4,5,1291,148.59,160.5,0
6EEB8452-361D-425E-B2FB-8930FB781E92,10,1.5,2,392.3,138.2,126.41666667,0.1
6EEDD9DE-120D-47EE-B5E2-A78D14373A44,13,5.7692307692,8.0769230769,2692.7692308,252.33076923,199.43846154,0.1538461538
6EEE27A4-3865-4D60-9338-FF4DBDD1B288,6,3.6666666667,4.8333333333,1067.1666667,125.73148148,743.56944444,0.1666666667
6EF3C44B-667E-49C5-A981-53178FF1D283,28,4.6785714286,7.8214285714,2603.1071429,195.12185536,723.60338217,0
6EF625C1-4BF8-4963-9BC5-6E37379FFD11,7,1.7142857143,3.8571428571,1290.4285714,323.73214286,108.92857143,0
6F073D98-8152-4ABB-810F-667C8706AA44,5,4.4,8.2,2721.8,372.6377381,394.65,0
6F0823FE-C8BD-44D3-8DA4-FDF7B1F0ECC8,13,2.2307692308,4.6153846154,2935.9230769,522.53233618,1121.508547,0.3076923077
6F088557-3750-496F-915C-F5A4B28BB0AF,1,3,3,198,66,122.66666667,0
6F1B4DDF-10C6-41E5-89EE-06C5DBEC1D6A,15,2.2,3,1479.6666667,422.32314815,229.41666667,0.4
6F272070-5082-4F16-8BCA-51B33D9B93E2,2,11,14.5,2001,99.663690476,775.48809524,0.5
6F27444C-49E4-4678-9063-BCB35191CB5D,44,3.4545454545,4.7272727273,2356.7954545,481.22948473,274.66233204,0.4545454545
6F2B7AC3-0CA6-4164-B845-2F043B38AE84,2,2,2,1865,932.5,370,0
6F2B9E1D-1158-4337-A3EE-F5897076AFAC,5,2.2,3.6,1887.2,239.00952381,75.541666667,0
6F4383E6-E65F-40BE-8CC9-5FF3D58C5FE6,1,31,37,2841,72.129032258,150.22580645,0
6F4FB381-D331-40D2-8EE0-9FBC75AF2BE4,39,2.8205128205,5,2630.025641,416.9061898,853.23521062,0.0769230769
6F54AB51-94C5-43A9-8654-4CC71931B256,12,6.6666666667,8.6666666667,2038,264.11829472,65.93936881,0.5
6F571468-91EB-45A1-B236-9A3D3562FC02,7,4.8571428571,8.7142857143,4327,500.06936985,419.83941998,0.1428571429
6F84058B-FD1A-4E03-8E06-79BFB15ED3F1,15,5.1333333333,7.2666666667,1544,155.24156085,198.9498779,0.3333333333
6F869827-15A3-48CB-B1E7-937DB1BF54D0,3,1.6666666667,4.3333333333,3089.3333333,669.65,663.69444444,0.3333333333
6F8E7086-E401-442F-8BA0-38A4D0544A18,5,6.4,7.6,3366.2,359.41625,131.59916667,0.2
6FA22CEF-7C4C-4C80-BC43-44F5EB978826,3,1,2.3333333333,205.33333333,74.25,236,0
6FA7E189-CB0E-4E39-B125-48C9701DE08E,3,3.6666666667,4,449.66666667,141.26666667,412.16666667,0
6FAC661D-8FD0-4CD6-90E3-69AB8EACBA97,6,3,4.8333333333,1166.6666667,133.16984127,884.96428571,0.3333333333
6FBDBCD7-AF13-4E8C-AB58-41DD0B56EA6D,42,11.928571429,18.380952381,3576.6904762,177.740045,357.20226044,0.0238095238
6FC59A35-CFA1-42F3-B468-6625F3FEA38E,28,12.285714286,19.035714286,4023.1071429,184.75946187,1196.0945755,0.3214285714
6FCDD679-7041-443A-AEBB-515368BADE1A,33,3.1818181818,4.8181818182,2516.3636364,294.39077682,666.30456349,0.3333333333
6FCFA190-19BE-462D-871D-52A67BEC34E9,5,5,6.2,1367.8,125.88142857,528.83630952,0
6FD72D39-7A33-4B06-ABD5-DF1CE466C563,30,4.1666666667,5.3666666667,2175.9333333,310.35958995,468.77186557,0.1666666667
6FEBE724-7411-4277-AEFD-C5643B8DEB63,26,4.1923076923,5.9230769231,941.23076923,150.25293179,761.46887626,0.2307692308
6FF2B985-AC25-47B3-A10A-09F0A1B3BF59,36,6.0833333333,7.4166666667,1828.6111111,254.83462577,250.22210928,0.0833333333
6FF811CB-15B5-44AF-95A6-9BE662A3D6CF,4,5.75,7,1777.25,157.028125,132.28541667,0.25
6FFCE258-889F-4D2E-807B-19C170D06DF6,3,6,6.6666666667,3161,279.55555556,220.26388889,0
6c25b9bde10c,42,4.619047619,7.2619047619,2196.8809524,319.25951844,771.58303478,0
70040892-E992-48C4-861A-F9FB4330B7D9,2,2.5,4,1131.5,224.48611111,217,0.5
700899E7-49E1-4570-B162-EF19AF3E249A,6,4.3333333333,5.5,553,109.3,134.3125,0
700FFC44-7B8D-4CF8-A369-7DE8DFCB0193,6,4.5,5.6666666667,1655.8333333,282.54166667,176.38888889,0
7015E856-935C-4AD0-BA67-56D590F0D05B,4,1.25,1.25,108,76.5,353.875,0
70208B21-4B05-4443-89D5-7FB5853C42C5,14,7,8.2142857143,2100.2142857,157.7780513,291.11926407,0.0714285714
702A7B31-9D97-461B-9661-2384EA59442F,13,8.7692307692,15.461538462,4404.2307692,307.18819687,1372.08583,0.0769230769
702EBFE5-80B2-429A-A56B-F304D856DEB0,3,4,4.6666666667,3753.6666667,837.96666667,205.8,0
703903C9-A7BE-48B0-AE2B-6AA2175C2AC0,15,2,2.8,2086,548.26555556,177.73777778,0.3333333333
7046F1CA-F998-4D18-9790-E16ED6ABA6C8,1,1,1,60,60,1665,0
70486EAB-7814-4DAC-ABBA-170976544829,1,1,1,60,60,148,0
704AF0DF-7158-4C7E-8DC0-B5E6E939A08A,3,6.6666666667,12.333333333,4512,123.47962963,411.5462963,0.6666666667
704EE4B3-EC53-45EB-8A4E-649E022D3C48,3,12.666666667,17,2985.3333333,110.10458937,241.16497585,0.3333333333
7052EF97-9441-4836-AC12-CF71464D1E77,61,2.7540983607,3.3114754098,1787.9672131,433.41632319,2938.0326984,0.0163934426
706504B2-6322-410C-861D-63EE3C28DD04,11,9.4545454545,11.818181818,4743.2727273,355.74659268,286.25275738,0
7069AD0E-81E0-442C-808A-8AB67E13558B,6,7.3333333333,10.166666667,3694.8333333,235.0615942,113.60416667,0
707FAD40-DC3F-488C-B8AB-568FF2B101AA,2,1,1.5,114.5,72.25,356.5,0
70821227-3D33-478A-B167-6ED0C62A352C,11,9,12.363636364,4480,330.32797999,363.1544902,0.1818181818
70846991-85B2-472D-82B5-C0585A733785,2,1,1.5,150.5,90.25,127,0
708DC3BC-67F3-4284-93F0-8BA03B7A8BC8,22,4.9545454545,6.7272727273,3621.1363636,436.40488489,174.07083333,0.0909090909
70904EA0-D9BD-4743-8F7C-22EE8EDB7FDC,3,1.6666666667,5.3333333333,3058.6666667,589.62222222,148.55555556,0.3333333333
70932E90-A13D-4971-9AF7-EC878EB2347F,31,6.1290322581,8.2580645161,2404.4516129,243.88803226,146.26344877,0.0967741935
709B57A5-C02A-4B82-B4DE-08D8C31393E6,3,2.3333333333,3.6666666667,344.33333333,72.833333333,214.26666667,0.6666666667
709ED570-8F9C-4B92-9FE8-256C68D6497C,24,5.0416666667,8.6666666667,3035.5416667,383.66851802,164.83146235,0.2083333333
709EF57D-1C85-4A72-A28C-FEE66FA2853B,5,2.2,3,887.2,106.56,476,0.2
70A10B7D-6EB7-482A-9425-080D3962DC51,3,3,4.6666666667,2414.6666667,406.49206349,278.5,0
70A35E45-DB6C-47E2-BCB0-19F8AFCD75AE,2,1,1.5,108.5,69.25,269,0
70A44B25-4A32-4408-B96F-4B0D0578C768,2,1,1,60,60,64.5,0
70B106A9-E0DA-41EE-99CF-CE8AA4F2571B,49,6.6530612245,10.469387755,2485.0816327,291.62741312,1695.0728581,0.0816326531
70BB48A8-A09F-49DB-92A1-AA175132ED3C,5,7.8,11.2,688.6,66.034615385,106.24566802,0.2
70BD3549-A14C-4314-A44C-D521705067C6,3,3.6666666667,4,1815.3333333,260.375,171,0
70C892E1-BC41-4551-B8DC-A1E6BAD76433,21,3.4285714286,5.8571428571,1035.952381,136.95196145,180.15714286,0.0952380952
70CBF0F2-CADF-47A8-BBA5-E79D647818C5,8,1.875,3.375,1424.375,389.95833333,132.25,0.25
70CC9576-4F87-49D8-A730-28F37F127B2D,2,4.5,7,1831.5,157.94791667,609.894375,0.5
70DDDCE6-A28A-43EC-82CB-86001F759090,5,1,2,1595,475.31666667,261.8,0.4
70E66C1B-5E9D-4379-B0B2-A76C35B13D46,3,7.3333333333,8,1607.3333333,153.99074074,1497.3888889,0
70F88925-03E6-4768-B12A-A981273B5CE5,40,3.325,4.85,1819.8,271.34108898,1072.2412981,0.1
70F8BEB6-B72B-46D9-875D-0CF4A0CD71C5,2,2.5,3.5,1938.5,939.16666667,115.25,0
710159FC-B7E5-42AB-889A-845E7CF79347,1,1,1,60,60,264,0
710794EA-EECA-41BA-AD51-482FC8741CBD,28,2.5714285714,3.3571428571,1333.8214286,299.0734127,1104.9358974,0
710A97B5-310C-4D89-9342-7D5D875DFC03,1,1,1,60,60,927,0
7116D804-8E49-457C-BF4C-B81D7A897214,75,4.6,6.76,2722.5066667,269.5337223,462.55650555,0.0266666667
7123BCFE-A599-4BAA-976C-C53A802B64EB,8,2.25,2.75,580.875,283.62847222,1378.1333333,0
71248EA0-FC4A-400D-8DA7-A30947C42275,26,1.6538461538,2.3076923077,582.69230769,260.11810897,105.87958333,0.9230769231
713A484E-8869-45FA-B432-5577087AB337,1,1,3,893,297.66666667,1852,0
713E1D10-45FB-48B4-9355-789999B20875,10,3.5,4.5,1369.9,168.62146465,472.61111111,0.3
7141D89B-4966-4791-AB47-F89D4E887429,2,2.5,2.5,1918,645.33333333,460.33333333,0
7141FCDB-FCDB-4482-A8B4-6666405184DF,5,3.6,5,815.4,122.70119048,130.7547619,0.2
714A760A-33F9-4D00-9DF3-6B8F124AA436,41,2.8780487805,3.7073170732,681.31707317,137.17149955,465.95833333,0
7151FB32-AAE4-4321-9528-9610D4DE7679,26,5.0769230769,6.3461538462,1619.5384615,195.76580433,432.97248168,0.1153846154
71605246-0CCC-45D6-910F-8FDBBC71A0DD,5,1,1,60,60,803.5,0
71648FF6-D8FE-4DD2-8C15-AC3879D3FEBC,1,1,1,60,60,260,0
7165A9E7-C7A5-4748-9D37-260CAEED46E6,6,1.8333333333,2.1666666667,758.83333333,368.73611111,143.13888889,0.3333333333
71725B14-6740-4E18-9ACA-5F372F6EBFEE,3,2,2.6666666667,1392.3333333,369.05555556,106.55555556,0.6666666667
71750513-BDF9-4077-A40A-4FFB04B17FED,36,3.5833333333,5.2777777778,1737.0555556,329.61710575,176.02896098,0.25
7177455C-A93E-4D12-8BFD-EFED5DCF83DE,11,2.4545454545,3.4545454545,787.09090909,182.91666667,701.83458333,0.2727272727
717F1E11-9877-4616-9F5F-204BE3A32B62,5,4.2,4.6,2037.8,339.3552381,236.48412698,0
7181D378-6108-431B-965D-17C48F62D61E,57,2.7719298246,4.298245614,2447.1052632,507.22140215,204.43871377,0.6315789474
71863527-78CA-4ED3-A375-125DD729B4A8,43,2.511627907,3.5581395349,1717.6046512,329.76062661,743.15938596,0.2093023256
71AB7F9F-7A3A-4C8D-A54E-E66CCBBDB87B,14,2.2857142857,2.9285714286,892.71428571,165.81755952,194.96428571,0.2142857143
71B0BE82-B900-4E73-B4D7-7F8B9D31B692,2,7,8.5,764,66.715277778,540.375,0
71B2107D-38BF-44B1-B5B0-1DB2FFC451E1,2,2,4.5,3150.5,314.26388889,218.33333333,0.5
71B7A53D-653A-4437-891D-558CC4E874CF,85,3.5176470588,5.8588235294,1370.9529412,182.32548091,50.424370537,0.0117647059
71B82404-658E-41EF-80C5-C8A1EBAB5E0D,2,8,11,473,33.324242424,78.563636364,0
71BE176D-D57F-40A1-B4F3-5407814E4598,5,3,3.8,146.6,43.575,438.00833333,0
71BE6B8B-DB31-490F-BDF8-32A6302A0404,28,7.0357142857,9.9285714286,3240.3571429,300.72604766,202.0984065,0.3571428571
71C0DBEB-6194-4405-8E47-9FB98B9ED978,15,5.2,6.7333333333,2680,266.82226366,1242.0661908,0
71C1F854-4000-4C21-9516-119BC2EC6326,21,2.5714285714,3.1904761905,1585.5238095,369.59365079,445.82165533,0.0952380952
71C47C24-D2EA-4FB6-9C7B-4E79282448D6,13,1.3076923077,2.6923076923,1712.7692308,506.63685897,194.83333333,0.1538461538
71D55AB6-F0E4-48DB-9605-BB76B9AF0453,16,8.875,9.8125,1644.3125,220.06515089,124.79027201,0.4375
71D6DDAF-C440-468B-A1EB-C53676CFA94A,7,2.1428571429,2.2857142857,666.28571429,313.75,592.08333333,0
71D89FB3-6EB8-409F-8B86-CF201CCE7D5F,8,3.875,4.625,1378.5,209.80555556,329.66666667,0
71DAFA3D-18F1-42A1-8B75-56BCBA4D9228,22,2.6818181818,3.2272727273,1852.3181818,412.20959596,604.32529412,0.5454545455
71E3EB55-623A-4B3A-91B1-89CDFEC54B8A,32,8.625,10.96875,2694.5625,215.15490897,467.67921161,0.1875
71F27A89-B731-442E-A66F-BDADD4CFAA28,7,12.571428571,17.714285714,4982,242.03435055,377.90368231,0
71F2A139-EC81-41B8-905A-2C321CD4283A,16,3.0625,3.5,719.0625,228.46034226,411.35127551,0
72176389-D4FC-4FCA-A4B9-619ADE0F9AE5,11,1.8181818182,3.2727272727,1178.3636364,292.07323232,1245.5740741,0
72193CFA-DA9B-4586-ACEE-6F8FFD59E1B5,3,2.6666666667,3,208.33333333,58.9,117,0
7223931B-415C-4F3E-A584-F18399A02FE6,10,3.1,4.3,2909.7,260.16166667,203.62444444,0
722802EC-6139-4937-A130-28939A577827,4,1.75,2.5,413.25,181.41666667,385.875,0.5
